Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
7,131,3.391164991562634,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","(((((A3:2,A6:0.5000000001):0,A4:3):2.4999999999,A2:1):4,A1:2):0,A5:3,A7:2);",null
8,28,3.391164991562634,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):1.25,A5:1.75,A7:0.75);","(((((A4:3,A6:0.5):0,A3:2):2.5,A2:1):4,A1:2):1.25,A5:1.75,A7:0.75);",null
8,29,3.391164991562634,2,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):1.25,A5:1.75,A7:0.75);","((((A3:2,A4:3,A6:0.5000000001):2.4999999999,A2:1):4,A1:2):1.25,A5:1.75,A7:0.75);",null
8,131,3.391164991562634,3,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):1.25,A5:1.75,A7:0.75);","(((((A3:2,A6:0.5):0,A4:3):2.5,A2:1):4,A1:2):1.25,A5:1.75,A7:0.75);",null
5,4,4.472135954999579,4,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((((A4:3,A6:2):1,(A2:1,A3:2):0):3,A5:3):1,A1:2,A7:2);",null
8,4,4.472135954999579,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((((A4:3,A6:2):1,(A2:1,A3:2):0):3,A5:3):1,A1:2,A7:2);",null
5,102,4.47213595499958,4,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","(((((A4:3,A6:2):1,A2:1):0,A3:2):3.0000000001,A5:3):0.9999999999,A1:2,A7:2);",null
7,4,4.47213595499958,6,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((((A4:3,A6:2):1,(A2:1,A3:2):0):3,A5:3):1,A1:2,A7:2);",null
7,102,4.47213595499958,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","(((((A4:3,A6:2):1,A2:1):0,A3:2):3,A5:3):1,A1:2,A7:2);",null
8,102,4.47213595499958,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","(((((A4:3,A6:2):1,A2:1):0,A3:2):3,A5:3):1,A1:2,A7:2);",null
7,24,4.636809247747851,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((A1:1.5,A5:3):0.5,((A4:3,A6:2):1,(A2:1,A3:2):0):4,A7:2);",null
8,24,4.636809247747851,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((A1:1.5,A5:3):0.5,((A4:3,A6:2):1,(A2:1,A3:2):0):4,A7:2);",null
5,24,4.636809247747852,4,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((A1:1.5,A5:3):0.5,((A4:3,A6:2):1,(A2:1,A3:2):0):4,A7:2);",null
5,122,4.636809247747852,4,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((A1:1.5,A5:3):0.5,(((A4:3,A6:2):1,A2:1):0,A3:2):4,A7:2);",null
7,122,4.636809247747852,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((A1:1.5,A5:3):0.5,(((A4:3,A6:2):1,A2:1):0,A3:2):4,A7:2);",null
8,122,4.636809247747852,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((A1:1.5,A5:3):0.5,(((A4:3,A6:2):1,A2:1):0,A3:2):4,A7:2);",null
5,0,4.690415759823429,6,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","(((((A2:1,A6:3):0,A3:2):0,A4:3):3,A5:3):1,A1:2,A7:2);",null
5,1,4.690415759823429,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","(((((A2:1,A3:2):0,A6:3):0,A4:3):3,A5:3):1,A1:2,A7:2);",null
5,2,4.690415759823429,4,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","(((((A3:2,A6:3):0,A2:1):0,A4:3):3,A5:3):1,A1:2,A7:2);",null
5,100,4.690415759823429,4,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((((A2:1,A6:3):0,A3:2,A4:3):3,A5:3):1,A1:2,A7:2);",null
5,101,4.690415759823429,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","(((((A2:1,A4:3):0,A6:3):0,A3:2):3,A5:3):1,A1:2,A7:2);",null
5,105,4.690415759823429,4,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((((A3:2,A6:3):0,(A2:1,A4:3):0):3,A5:3):1,A1:2,A7:2);",null
8,0,4.690415759823429,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","(((((A2:1,A6:3):0,A3:2):0,A4:3):3,A5:3):1,A1:2,A7:2);",null
8,1,4.690415759823429,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","(((((A2:1,A3:2):0,A6:3):0,A4:3):3,A5:3):1,A1:2,A7:2);",null
8,2,4.690415759823429,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","(((((A3:2,A6:3):0,A2:1):0,A4:3):3,A5:3):1,A1:2,A7:2);",null
8,101,4.690415759823429,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","(((((A2:1,A4:3):0,A6:3):0,A3:2):3,A5:3):1,A1:2,A7:2);",null
8,104,4.690415759823429,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((((A2:1,A3:2,A4:3):0,A6:3):3,A5:3):1,A1:2,A7:2);",null
8,105,4.690415759823429,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((((A3:2,A6:3):0,(A2:1,A4:3):0):3,A5:3):1,A1:2,A7:2);",null
5,3,4.69041575982343,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","(((((A2:1,A3:2):0,A4:3):0,A6:3):3,A5:3):1,A1:2,A7:2);",null
